"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Model_1 - Copy.nlogo"
"Experiment 4"
"08/25/2024 18:20:55:121 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","initial-idea1-holders","initial-idea2-holders","number-of-individuals","average-connections-per-individual","mean-threshold1","mean-threshold2","[step]","count turtles with [ Idea_state = 0 ] / count turtles","count turtles with [ Idea_state = 1 ] / count turtles","count turtles with [ Idea_state = 2 ] / count turtles"
"342","7","7","300","8","0","0.15","70","0","0.5333333333333333","0.4666666666666667"
"343","7","7","300","8","0","0.15","70","0","0.8066666666666666","0.19333333333333333"
"346","7","7","300","8","0","0.15","70","0","0.7533333333333333","0.24666666666666667"
"337","7","7","300","8","0","0.15","70","0","0.61","0.39"
"345","7","7","300","8","0","0.15","70","0","0.7633333333333333","0.23666666666666666"
"348","7","7","300","8","0","0.15","70","0","0.92","0.08"
"349","7","7","300","8","0","0.15","70","0","0.6966666666666667","0.30333333333333334"
"347","7","7","300","8","0","0.15","70","0","0.8633333333333333","0.13666666666666666"
"351","7","7","300","8","0","0.15","70","0","0.7666666666666667","0.23333333333333334"
"353","7","7","300","8","0","0.15","67","0","0.86","0.14"
"355","7","7","300","8","0","0.15","70","0","0.83","0.17"
"350","7","7","300","8","0","0.15","70","0","0.6166666666666667","0.38333333333333336"
"360","7","7","300","8","0","0.15","48","0","0.8066666666666666","0.19333333333333333"
"356","7","7","300","8","0","0.15","70","0","0.8233333333333334","0.17666666666666667"
"357","7","7","300","8","0","0.15","70","0","0.7933333333333333","0.20666666666666667"
"352","7","7","300","8","0","0.15","70","0","0.7166666666666667","0.2833333333333333"
"354","7","7","300","8","0","0.15","70","0","0.71","0.29"
"359","7","7","300","8","0","0.15","70","0","1","0"
"363","7","7","300","8","0","0.15","70","0","0.71","0.29"
"366","7","7","300","8","0","0.15","70","0","0.8866666666666667","0.11333333333333333"
"362","7","7","300","8","0","0.15","55","0","0.83","0.17"
"367","7","7","300","8","0","0.15","70","0","0.7866666666666666","0.21333333333333335"
"364","7","7","300","8","0","0.15","65","0","0.8433333333333334","0.15666666666666668"
"361","7","7","300","8","0","0.15","66","0","0.7866666666666666","0.21333333333333335"
"370","7","7","300","8","0","0.15","70","0","0.7233333333333334","0.27666666666666667"
"369","7","7","300","8","0","0.15","70","0","0.85","0.15"
"376","7","7","300","8","0","0.15","50","0","0.73","0.27"
"374","7","7","300","8","0","0.15","54","0","0.4766666666666667","0.5233333333333333"
"372","7","7","300","8","0","0.15","70","0","0.8333333333333334","0.16666666666666666"
"365","7","7","300","8","0","0.15","70","0","0.8633333333333333","0.13666666666666666"
"373","7","7","300","8","0","0.15","70","0","0.9733333333333334","0.02666666666666667"
"377","7","7","300","8","0","0.15","70","0","0.7733333333333333","0.22666666666666666"
"379","7","7","300","8","0","0.15","70","0","0.6266666666666667","0.37333333333333335"
"371","7","7","300","8","0","0.15","70","0","0.7866666666666666","0.21333333333333335"
"358","7","7","300","8","0","0.15","70","0","0.6333333333333333","0.36666666666666664"
"375","7","7","300","8","0","0.15","70","0","0.8333333333333334","0.16666666666666666"
"380","7","7","300","8","0","0.15","70","0","0.8366666666666667","0.16333333333333333"
"378","7","7","300","8","0","0.15","70","0","0.83","0.17"
"381","7","7","300","8","0","0.15","44","0","0.89","0.11"
"368","7","7","300","8","0","0.15","68","0","0.6233333333333333","0.37666666666666665"
"382","7","7","300","8","0","0.15","70","0","0.88","0.12"
"384","7","7","300","8","0","0.15","70","0","0.7","0.3"
"386","7","7","300","8","0","0.15","70","0","0.8166666666666667","0.18333333333333332"
"385","7","7","300","8","0","0.15","70","0","0.7733333333333333","0.22666666666666666"
"389","7","7","300","8","0","0.15","59","0","0.6833333333333333","0.31666666666666665"
"390","7","7","300","8","0","0.15","61","0","0.71","0.29"
"388","7","7","300","8","0","0.15","60","0","0.8466666666666667","0.15333333333333332"
"383","7","7","300","8","0","0.15","70","0","0.7233333333333334","0.27666666666666667"
"387","7","7","300","8","0","0.15","70","0","0.6366666666666667","0.36333333333333334"
"399","7","7","300","8","0","0.15","70","0","0.86","0.14"
"398","7","7","300","8","0","0.15","70","0","0.9033333333333333","0.09666666666666666"
"394","7","7","300","8","0","0.15","70","0","0.75","0.25"
"401","7","7","300","8","0","0.2","61","0","0.8966666666666666","0.10333333333333333"
"403","7","7","300","8","0","0.2","41","0","1","0"
"400","7","7","300","8","0","0.15","68","0","0.6733333333333333","0.32666666666666666"
"397","7","7","300","8","0","0.15","50","0","0.76","0.24"
"396","7","7","300","8","0","0.15","70","0","0.7533333333333333","0.24666666666666667"
"393","7","7","300","8","0","0.15","70","0","0.94","0.06"
"404","7","7","300","8","0","0.2","70","0","0.93","0.07"
"405","7","7","300","8","0","0.2","53","0","0.6933333333333334","0.30666666666666664"
"392","7","7","300","8","0","0.15","70","0","0.66","0.34"
"402","7","7","300","8","0","0.2","59","0","0.8633333333333333","0.13666666666666666"
"391","7","7","300","8","0","0.15","70","0","0.81","0.19"
"408","7","7","300","8","0","0.2","55","0","0.94","0.06"
"407","7","7","300","8","0","0.2","70","0","0.9033333333333333","0.09666666666666666"
"411","7","7","300","8","0","0.2","70","0","0.8933333333333333","0.10666666666666667"
"410","7","7","300","8","0","0.2","70","0","1","0"
"395","7","7","300","8","0","0.15","70","0","0.8033333333333333","0.19666666666666666"
"409","7","7","300","8","0","0.2","70","0","0.8733333333333333","0.12666666666666668"
"419","7","7","300","8","0","0.2","46","0","0.9666666666666667","0.03333333333333333"
"412","7","7","300","8","0","0.2","70","0","0.8833333333333333","0.11666666666666667"
"417","7","7","300","8","0","0.2","70","0","0.91","0.09"
"416","7","7","300","8","0","0.2","70","0","0.8466666666666667","0.15333333333333332"
"421","7","7","300","8","0","0.2","70","0","0.9733333333333334","0.02666666666666667"
"422","7","7","300","8","0","0.2","47","0","1","0"
"415","7","7","300","8","0","0.2","50","0","1","0"
"423","7","7","300","8","0","0.2","70","0.0033333333333333335","0.85","0.14666666666666667"
"426","7","7","300","8","0","0.2","35","0","1","0"
"413","7","7","300","8","0","0.2","70","0","0.9366666666666666","0.06333333333333334"
"420","7","7","300","8","0","0.2","70","0","0.9233333333333333","0.07666666666666666"
"418","7","7","300","8","0","0.2","70","0","0.93","0.07"
"428","7","7","300","8","0","0.2","34","0","0.9433333333333334","0.056666666666666664"
"406","7","7","300","8","0","0.2","68","0","0.9033333333333333","0.09666666666666666"
"429","7","7","300","8","0","0.2","58","0","0.9166666666666666","0.08333333333333333"
"427","7","7","300","8","0","0.2","70","0","1","0"
"414","7","7","300","8","0","0.2","70","0","0.9133333333333333","0.08666666666666667"
"424","7","7","300","8","0","0.2","70","0","0.85","0.15"
"431","7","7","300","8","0","0.2","55","0","0.9666666666666667","0.03333333333333333"
"432","7","7","300","8","0","0.2","70","0","0.9766666666666667","0.023333333333333334"
"434","7","7","300","8","0","0.2","70","0","0.9733333333333334","0.02666666666666667"
"425","7","7","300","8","0","0.2","43","0","0.8366666666666667","0.16333333333333333"
"430","7","7","300","8","0","0.2","70","0","0.9666666666666667","0.03333333333333333"
"435","7","7","300","8","0","0.2","58","0","1","0"
"439","7","7","300","8","0","0.2","68","0","1","0"
"442","7","7","300","8","0","0.2","45","0","0.6833333333333333","0.31666666666666665"
"433","7","7","300","8","0","0.2","70","0","0.9733333333333334","0.02666666666666667"
"446","7","7","300","8","0","0.2","37","0","0.95","0.05"
"437","7","7","300","8","0","0.2","40","0","0.9433333333333334","0.056666666666666664"
"445","7","7","300","8","0","0.2","70","0","0.97","0.03"
"441","7","7","300","8","0","0.2","65","0","0.97","0.03"
"444","7","7","300","8","0","0.2","62","0","0.9","0.1"
"447","7","7","300","8","0","0.2","70","0","0.9366666666666666","0.06333333333333334"
"440","7","7","300","8","0","0.2","70","0","0.9533333333333334","0.04666666666666667"
"448","7","7","300","8","0","0.2","70","0","0.9766666666666667","0.023333333333333334"
"436","7","7","300","8","0","0.2","51","0","0.92","0.08"
"451","7","7","300","8","0","0.2","70","0","0.9633333333333334","0.03666666666666667"
"452","7","7","300","8","0","0.2","53","0","0.8566666666666667","0.14333333333333334"
"450","7","7","300","8","0","0.2","70","0","0.94","0.06"
"449","7","7","300","8","0","0.2","69","0","0.9666666666666667","0.03333333333333333"
"454","7","7","300","8","0","0.2","70","0","0.9133333333333333","0.08666666666666667"
"456","7","7","300","8","0","0.2","70","0","0.91","0.09"
"458","7","7","300","8","0","0.2","55","0","1","0"
"443","7","7","300","8","0","0.2","70","0","0.88","0.12"
"457","7","7","300","8","0","0.2","70","0","0.96","0.04"
"459","7","7","300","8","0","0.2","70","0","0.6866666666666666","0.31333333333333335"
"438","7","7","300","8","0","0.2","46","0","0.8933333333333333","0.10666666666666667"
"465","7","7","300","8","0","0.2","70","0","0.9566666666666667","0.043333333333333335"
"464","7","7","300","8","0","0.2","70","0","0.92","0.08"
"463","7","7","300","8","0","0.2","70","0","0.9533333333333334","0.04666666666666667"
"467","7","7","300","8","0","0.2","70","0","0.91","0.09"
"466","7","7","300","8","0","0.2","70","0","0.86","0.14"
"462","7","7","300","8","0","0.2","70","0","0.9966666666666667","0.0033333333333333335"
"468","7","7","300","8","0","0.2","70","0","0.9966666666666667","0.0033333333333333335"
"469","7","7","300","8","0","0.2","70","0","0.8","0.2"
"453","7","7","300","8","0","0.2","70","0","0.9133333333333333","0.08666666666666667"
"461","7","7","300","8","0","0.2","70","0","0.97","0.03"
"455","7","7","300","8","0","0.2","70","0","0.7766666666666666","0.22333333333333333"
"460","7","7","300","8","0","0.2","56","0","1","0"
"470","7","7","300","8","0","0.2","69","0","0.9666666666666667","0.03333333333333333"
"477","7","7","300","8","0","0.2","58","0","0.97","0.03"
"475","7","7","300","8","0","0.2","62","0","0.91","0.09"
"471","7","7","300","8","0","0.2","70","0","0.8233333333333334","0.17666666666666667"
"472","7","7","300","8","0","0.2","64","0","0.9166666666666666","0.08333333333333333"
"478","7","7","300","8","0","0.2","56","0","0.9366666666666666","0.06333333333333334"
"476","7","7","300","8","0","0.2","70","0","0.89","0.11"
"473","7","7","300","8","0","0.2","70","0","0.84","0.16"
"480","7","7","300","8","0","0.2","49","0","0.8066666666666666","0.19333333333333333"
"474","7","7","300","8","0","0.2","70","0","0.88","0.12"
"481","7","7","300","8","0","0.2","70","0","0.96","0.04"
"484","7","7","300","8","0","0.2","58","0","1","0"
"482","7","7","300","8","0","0.2","70","0","0.7133333333333334","0.2866666666666667"
"483","7","7","300","8","0","0.2","70","0","0.9533333333333334","0.04666666666666667"
"488","7","7","300","8","0","0.2","64","0","0.9266666666666666","0.07333333333333333"
"487","7","7","300","8","0","0.2","70","0","0.9066666666666666","0.09333333333333334"
"489","7","7","300","8","0","0.2","56","0","1","0"
"494","7","7","300","8","0","0.2","70","0","0.8966666666666666","0.10333333333333333"
"492","7","7","300","8","0","0.2","70","0","0.97","0.03"
"486","7","7","300","8","0","0.2","58","0","0.8133333333333334","0.18666666666666668"
"493","7","7","300","8","0","0.2","59","0","0.93","0.07"
"495","7","7","300","8","0","0.2","63","0","1","0"
"479","7","7","300","8","0","0.2","70","0","1","0"
"490","7","7","300","8","0","0.2","70","0","0.8466666666666667","0.15333333333333332"
"496","7","7","300","8","0","0.2","70","0","0.77","0.23"
"491","7","7","300","8","0","0.2","70","0","0.9433333333333334","0.056666666666666664"
"497","7","7","300","8","0","0.2","46","0","1","0"
"503","7","7","300","8","0","0.25","41","0.0033333333333333335","0.97","0.02666666666666667"
"504","7","7","300","8","0","0.25","40","0","0.95","0.05"
"500","7","7","300","8","0","0.2","70","0","0.85","0.15"
"501","7","7","300","8","0","0.25","40","0","0.98","0.02"
"502","7","7","300","8","0","0.25","42","0","1","0"
"485","7","7","300","8","0","0.2","70","0","0.95","0.05"
"498","7","7","300","8","0","0.2","70","0","1","0"
"499","7","7","300","8","0","0.2","70","0","0.9333333333333333","0.06666666666666667"
"507","7","7","300","8","0","0.25","59","0","1","0"
"513","7","7","300","8","0","0.25","38","0","1","0"
"510","7","7","300","8","0","0.25","70","0","0.9366666666666666","0.06333333333333334"
"509","7","7","300","8","0","0.25","58","0","1","0"
"517","7","7","300","8","0","0.25","39","0","1","0"
"516","7","7","300","8","0","0.25","55","0","1","0"
"505","7","7","300","8","0","0.25","70","0","0.9633333333333334","0.03666666666666667"
"514","7","7","300","8","0","0.25","54","0","0.95","0.05"
"511","7","7","300","8","0","0.25","62","0","1","0"
"506","7","7","300","8","0","0.25","70","0","0.9833333333333333","0.016666666666666666"
"515","7","7","300","8","0","0.25","70","0","0.9666666666666667","0.03333333333333333"
"508","7","7","300","8","0","0.25","30","0","0.9833333333333333","0.016666666666666666"
"518","7","7","300","8","0","0.25","44","0","0.89","0.11"
"521","7","7","300","8","0","0.25","52","0","0.96","0.04"
"522","7","7","300","8","0","0.25","43","0","1","0"
"524","7","7","300","8","0","0.25","37","0","1","0"
"512","7","7","300","8","0","0.25","70","0","0.9966666666666667","0.0033333333333333335"
"526","7","7","300","8","0","0.25","70","0","1","0"
"525","7","7","300","8","0","0.25","63","0","0.9433333333333334","0.056666666666666664"
"520","7","7","300","8","0","0.25","53","0","1","0"
"531","7","7","300","8","0","0.25","45","0","1","0"
"523","7","7","300","8","0","0.25","50","0","0.9466666666666667","0.05333333333333334"
"528","7","7","300","8","0","0.25","65","0","1","0"
"530","7","7","300","8","0","0.25","64","0","0.9533333333333334","0.04666666666666667"
"529","7","7","300","8","0","0.25","56","0","0.9533333333333334","0.04666666666666667"
"527","7","7","300","8","0","0.25","70","0","0.9966666666666667","0.0033333333333333335"
"536","7","7","300","8","0","0.25","45","0","1","0"
"535","7","7","300","8","0","0.25","44","0","1","0"
"533","7","7","300","8","0","0.25","62","0","1","0"
"534","7","7","300","8","0","0.25","57","0","0.9333333333333333","0.06666666666666667"
"519","7","7","300","8","0","0.25","70","0","1","0"
"532","7","7","300","8","0","0.25","56","0","1","0"
"538","7","7","300","8","0","0.25","60","0","1","0"
"537","7","7","300","8","0","0.25","52","0","1","0"
"542","7","7","300","8","0","0.25","43","0","1","0"
"545","7","7","300","8","0","0.25","42","0","1","0"
"546","7","7","300","8","0","0.25","51","0","0.92","0.08"
"540","7","7","300","8","0","0.25","42","0","0.9366666666666666","0.06333333333333334"
"549","7","7","300","8","0","0.25","37","0","1","0"
"541","7","7","300","8","0","0.25","70","0","0.9733333333333334","0.02666666666666667"
"544","7","7","300","8","0","0.25","70","0","1","0"
"550","7","7","300","8","0","0.25","70","0","0.92","0.08"
"543","7","7","300","8","0","0.25","29","0","1","0"
"548","7","7","300","8","0","0.25","70","0","0.98","0.02"
"553","7","7","300","8","0","0.25","41","0","1","0"
"539","7","7","300","8","0","0.25","70","0","0.9933333333333333","0.006666666666666667"
"551","7","7","300","8","0","0.25","70","0","1","0"
"547","7","7","300","8","0","0.25","70","0","1","0"
"552","7","7","300","8","0","0.25","70","0","0.98","0.02"
"554","7","7","300","8","0","0.25","51","0","0.9366666666666666","0.06333333333333334"
"556","7","7","300","8","0","0.25","55","0","1","0"
"560","7","7","300","8","0","0.25","43","0","1","0"
"564","7","7","300","8","0","0.25","34","0","1","0"
"565","7","7","300","8","0","0.25","45","0","1","0"
"563","7","7","300","8","0","0.25","58","0","1","0"
"555","7","7","300","8","0","0.25","56","0","1","0"
"566","7","7","300","8","0","0.25","34","0","1","0"
"561","7","7","300","8","0","0.25","70","0","0.9966666666666667","0.0033333333333333335"
"558","7","7","300","8","0","0.25","46","0","1","0"
"562","7","7","300","8","0","0.25","70","0","0.9766666666666667","0.023333333333333334"
"557","7","7","300","8","0","0.25","56","0","1","0"
"568","7","7","300","8","0","0.25","49","0","1","0"
"567","7","7","300","8","0","0.25","52","0","1","0"
"559","7","7","300","8","0","0.25","70","0","0.9566666666666667","0.043333333333333335"
"570","7","7","300","8","0","0.25","43","0","0.94","0.06"
"574","7","7","300","8","0","0.25","41","0","0.99","0.01"
"573","7","7","300","8","0","0.25","37","0","1","0"
"572","7","7","300","8","0","0.25","60","0","0.8566666666666667","0.14333333333333334"
"569","7","7","300","8","0","0.25","54","0","1","0"
"571","7","7","300","8","0","0.25","70","0","1","0"
"577","7","7","300","8","0","0.25","44","0","1","0"
"575","7","7","300","8","0","0.25","64","0","1","0"
"576","7","7","300","8","0","0.25","50","0","0.9633333333333334","0.03666666666666667"
"582","7","7","300","8","0","0.25","44","0","1","0"
"583","7","7","300","8","0","0.25","54","0","1","0"
"580","7","7","300","8","0","0.25","70","0","0.9633333333333334","0.03666666666666667"
"588","7","7","300","8","0","0.25","39","0","0.9633333333333334","0.03666666666666667"
"578","7","7","300","8","0","0.25","54","0","1","0"
"581","7","7","300","8","0","0.25","50","0","1","0"
"585","7","7","300","8","0","0.25","54","0","1","0"
"587","7","7","300","8","0","0.25","70","0","1","0"
"592","7","7","300","8","0","0.25","36","0","1","0"
"579","7","7","300","8","0","0.25","61","0","1","0"
"586","7","7","300","8","0","0.25","47","0","0.9633333333333334","0.03666666666666667"
"589","7","7","300","8","0","0.25","70","0","0.9933333333333333","0.006666666666666667"
"584","7","7","300","8","0","0.25","70","0","0.97","0.03"
"594","7","7","300","8","0","0.25","66","0","0.98","0.02"
"591","7","7","300","8","0","0.25","58","0","1","0"
"590","7","7","300","8","0","0.25","70","0","1","0"
"593","7","7","300","8","0","0.25","70","0","0.9433333333333334","0.056666666666666664"
"595","7","7","300","8","0","0.25","45","0","1","0"
"597","7","7","300","8","0","0.25","43","0","0.9633333333333334","0.03666666666666667"
"598","7","7","300","8","0","0.25","70","0","0.9566666666666667","0.043333333333333335"
"602","7","7","300","8","0","0.3","48","0","1","0"
"596","7","7","300","8","0","0.25","38","0","0.93","0.07"
"599","7","7","300","8","0","0.25","65","0","0.9366666666666666","0.06333333333333334"
